uid,name,cat_L1,cat_L2,province,city,area,address,street_id,detail,child_num,loc_lng,loc_lat,telephone,type,detail_url,price,shop_hours,overall_rating,taste_rating,service_rating,environment_rating,facility_rating,hygiene_rating,technology_rating,image_num,comment_num,groupon_num,discount_num,favorite_num,checkin_num,brand,content_tag,naviloc_lng,naviloc_lat,child_num
8aa8ffd88c8e906ff32d8305,利民楼,房地产,住宅区,上海市,上海市,金山区,上海市金山区新华路牡丹小区(新华路)西南侧约180米,,1,0,121.288841,30.802349,,house,http://api.map.baidu.com/place/detail?uid=8aa8ffd88c8e906ff32d8305&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
cc7f55d6d87d2bbe130daafa,牡丹小区(新华路),房地产,住宅区,上海市,上海市,金山区,上海市金山区花贤路25号,cc7f55d6d87d2bbe130daafa,1,2,121.290502,30.804299,,house,http://api.map.baidu.com/place/detail?uid=cc7f55d6d87d2bbe130daafa&output=html&source=placeapi_v2,,,0,,,,,,,,,,,,,,,121.29019806897,30.805065097791,2
28b1119b37b4a179d3ff232a,东风新村-西区,房地产,住宅区,上海市,上海市,金山区,上海市金山区东贤路与金张公路交叉路口往南约100米,28b1119b37b4a179d3ff232a,1,1,121.29336,30.811395,,house,http://api.map.baidu.com/place/detail?uid=28b1119b37b4a179d3ff232a&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,121.29201165887,30.811512283581,1
1fc17dcaca2820eb88b988fb,东风新村-南区,房地产,住宅区,上海市,上海市,金山区,上海市金山区东贤路与张堰东大街交叉路口往西南约70米,1fc17dcaca2820eb88b988fb,1,0,121.294859,30.810221,,house,http://api.map.baidu.com/place/detail?uid=1fc17dcaca2820eb88b988fb&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,121.29446810672,30.810380864382,0
b4d483a58e5f3e0cc51e5119,上海张堰经济小区-东区,房地产,住宅区,上海市,上海市,金山区,上海市金山区金张公路212号,b4d483a58e5f3e0cc51e5119,1,1,121.293514,30.812982,,house,http://api.map.baidu.com/place/detail?uid=b4d483a58e5f3e0cc51e5119&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,121.29389905174,30.812672309943,1
e4a6a37c8c389a6c73455b4c,上海张堰经济小区-西区,房地产,住宅区,上海市,上海市,金山区,上海市金山区金张公路238号,e4a6a37c8c389a6c73455b4c,1,1,121.291193,30.812187,,house,http://api.map.baidu.com/place/detail?uid=e4a6a37c8c389a6c73455b4c&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,1
34059f97a473565571455b2e,上海张堰经济小区,房地产,住宅区,上海市,上海市,金山区,上海市金山区金张公路212号,34059f97a473565571455b2e,1,0,121.293543,30.813022,,house,http://api.map.baidu.com/place/detail?uid=34059f97a473565571455b2e&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,121.29394400744,30.812556030068,0
1858beca5a23154614b54b03,东风新村,房地产,住宅区,上海市,上海市,金山区,东贤路25弄,1858beca5a23154614b54b03,1,0,121.294381,30.812026,,house,http://api.map.baidu.com/place/detail?uid=1858beca5a23154614b54b03&output=html&source=placeapi_v2,,,0.0,,,,,,,,,,,,,,,121.29443048928,30.811991789969,0
ec16371a77d5dce9d81318ba,张堰镇和平新村,房地产,住宅区,上海市,上海市,金山区,上海市金山区金张公路与留溪路交叉路口往南约140米,,1,0,121.290658,30.810161,,house,http://api.map.baidu.com/place/detail?uid=ec16371a77d5dce9d81318ba&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,121.29090936075,30.809952796665,0
4946302dfa289b303be4a6ea,和平二村,房地产,住宅区,上海市,上海市,金山区,张堰镇留溪路179号,4946302dfa289b303be4a6ea,1,0,121.290382,30.810491,,house,http://api.map.baidu.com/place/detail?uid=4946302dfa289b303be4a6ea&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,121.29084361377,30.810766206477,0
6913052394cb0575725e8016,富民二村,房地产,住宅区,上海市,上海市,金山区,上海市金山区张堰镇富民二村,6913052394cb0575725e8016,1,2,121.29164,30.813157,,house,http://api.map.baidu.com/place/detail?uid=6913052394cb0575725e8016&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,121.29179705727,30.813238134449,2
c7d98f079bfb73d3d618b727,张堰镇阳光家园,房地产,住宅区,上海市,上海市,金山区,金山区和平二村18号,c7d98f079bfb73d3d618b727,1,0,121.290381,30.810244,,house,http://api.map.baidu.com/place/detail?uid=c7d98f079bfb73d3d618b727&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,121.29007231069,30.810028239001,0
7ad8d14cbfee71d04151c0c7,米罗小镇,房地产,住宅区,上海市,上海市,金山区,紧邻张堰镇人民政府,7ad8d14cbfee71d04151c0c7,1,0,121.295371,30.808336,,house,http://api.map.baidu.com/place/detail?uid=7ad8d14cbfee71d04151c0c7&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
7b6a76b7532b9a49a4c756e1,金来源北楼,房地产,住宅区,上海市,上海市,金山区,上海市金山区东贤路东风新村-南区东南侧约30米,,1,0,121.295513,30.809652,,house,http://api.map.baidu.com/place/detail?uid=7b6a76b7532b9a49a4c756e1&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,,,0
bf7e3de2722672bc3fe231a0,尚德园,房地产,住宅区,上海市,上海市,金山区,上海市金山区桑园村1150-1临,bf7e3de2722672bc3fe231a0,1,0,121.323933,30.803887,,house,http://api.map.baidu.com/place/detail?uid=bf7e3de2722672bc3fe231a0&output=html&source=placeapi_v2,,,,,,,,,,,,,,,,,,121.32365827478,30.803853374441,0
